grid_id,district,ori_level,urban_type,func_zone,sv_quality,stability_level,sample_type,ORI_FLD_pct,ORI_FLD_class,GVI,SVF,BEI,SWI,builtness,complexity,FAR,bld_density,impervious_pct,road_density_major,bld_住宅_pct,slope_mean,pop_density_2023,n_sv_points,quality_score,single_point_grid,point_id,sample_id
R094C072,渝北区,ORI高,密集城区,居住主导,高质量,稳定,main,0.9659606657,5,0.3373143925,0.0892601011111111,0.1308104197222222,0.0021336883333333,0.5030119177777778,0.6302717086227295,2.2526,700.0,82.7,6.604,88.57142857142857,9.101400375366213,16659.3,3,1.0,0,8800,93
R122C049,渝北区,ORI高,密集城区,居住主导,高质量,稳定,main,0.9857613242,5,0.2352642477777777,0.10282506,0.1192453177777777,0.0211309847222222,0.5375539988888889,0.6967763478162291,0.7871,540.0,95.96,8.685,92.5925925925926,6.423399925231934,16555.2,3,1.0,0,763,94
R120C057,渝北区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9461155113,5,0.269594195,0.1465314233333333,0.2501691166666667,0.0093336125,0.6071815475,0.6860856193805877,2.711,708.0,85.66,6.652,82.48587570621469,7.228499889373779,17700.5,1,0.3333333333333333,1,2215,95
R103C071,渝北区,ORI高,密集城区,居住主导,高质量,稳定,main,0.9944380173,5,0.2686369147222222,0.1862216533333333,0.11928092,0.0087324766666666,0.4826575363888889,0.6726678255734977,0.7625,468.0,98.62,13.303,66.66666666666666,12.046500205993652,13611.0,3,1.0,0,7601,96
R112C044,渝北区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9506095933,5,0.2779661816666666,0.2070941916666666,0.1244538633333333,0.0029492375,0.5331341429166667,0.6505445229797073,0.8003,900.0,82.7,7.746,94.2222222222222,6.497200012207031,11459.2,2,0.6666666666666666,0,14572,97
R118C061,渝北区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9530123698,5,0.16859229375,0.1502971633333333,0.2635606133333333,0.0015598929166666,0.6508827216666667,0.6433311354303395,3.3597,500.0,85.29,18.427,76.8,7.452499866485596,17229.1,2,0.6666666666666666,0,4535,98
R084C076,渝北区,ORI高,密集城区,混合/非居住,低质量,稳定,main,0.9236006051,5,0.16600418,0.1434686958333333,0.2103673604166666,0.00967009875,0.6086718233333333,0.66383568006722,1.613,272.0,60.55,5.638,2.941176470588235,5.804100036621094,4460.0,2,0.6666666666666666,0,3275,99
R109C058,渝北区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9801993415,5,0.0753774624999999,0.2304814666666666,0.2677536033333333,0.0052375799999999,0.62369029,0.7012501896800029,1.0874,548.0,90.07,26.528,59.12408759124088,3.573199987411499,12274.1,1,0.3333333333333333,1,21007,100
R088C075,渝北区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9577734271,5,0.3065389033333333,0.0953992233333333,0.1917266866666666,0.000104905,0.578644755,0.6399884917708648,1.5864,628.0,87.54,6.728,71.97452229299363,7.036499977111816,11975.5,1,0.3333333333333333,1,3278,101
R097C070,渝北区,ORI高,密集城区,居住主导,高质量,稳定,main,0.9726350449,5,0.2958450308333333,0.0554575125,0.1830781291666666,0.0094402627083333,0.5189920252083334,0.6350717173515017,1.7477,652.0,88.24,6.96,69.32515337423312,7.64739990234375,14098.6,4,1.0,0,3236,102
R107C070,渝北区,ORI高,密集城区,混合/非居住,低质量,稳定,main,0.9987986117,5,0.1254571283333333,0.3181511554166666,0.0475546533333333,0.0092099516666666,0.45530065,0.610933339668533,0.1485,268.0,98.16,8.904,1.4925373134328357,8.50629997253418,6927.2,2,0.6666666666666666,0,20387,103
R152C034,九龙坡区,ORI低,一般建成区,居住主导,低质量,稳定,main,0.538666904,3,0.0539296499999999,0.0001592625,0.6392885833333333,3.624e-05,0.9264307025,0.4384832329142453,0.0,40.0,8.46,4.056,80.0,19.249799728393555,1166.3,1,0.3333333333333333,1,8893,104
R138C032,九龙坡区,ORI低,一般建成区,混合/非居住,低质量,稳定,main,0.4035329714,3,0.0,0.0,0.6122983300000001,0.0,0.890312196,0.4302424117946509,0.0,48.0,0.0,2.044,8.333333333333332,15.480799674987791,435.5,1,0.3333333333333333,1,8324,105
R139C009,九龙坡区,ORI低,密集城区,居住主导,低质量,稳定,main,0.7834831361,4,0.05489604,0.0015538533333333,0.58204397,0.000346185,0.7610645325,0.4870244826470877,0.1456,428.0,21.11,11.459,66.35514018691589,4.073999881744385,1725.3,1,0.3333333333333333,1,787,106
R152C030,九龙坡区,ORI低,一般建成区,居住主导,低质量,稳定,main,0.4183500934,3,0.0255165083333333,1.955041666666667e-05,0.56780815,0.0,0.8820085533333334,0.4506473139646007,0.0,16.0,0.0,4.056,50.0,18.973899841308594,271.5,2,0.6666666666666666,0,8918,107
R152C032,九龙坡区,ORI低,一般建成区,混合/非居住,低质量,基本稳定-局部变化,main,0.6979175937,4,0.0019402491666666,0.0101373979166666,0.5634136183333334,0.000349045,0.9110062883333334,0.4181380793395216,0.0,68.0,13.15,4.472,23.52941176470588,14.818300247192385,349.3,2,0.6666666666666666,0,8916,108
R152C029,九龙坡区,ORI低,一般建成区,居住主导,低质量,稳定,main,0.6054106968,4,8.2015e-05,0.0304756166666666,0.5518557233333333,0.0,0.9009599675,0.4950932530579628,0.0,64.0,0.0,2.838,56.25,14.238200187683104,313.5,1,0.3333333333333333,1,8919,109
R148C026,九龙坡区,ORI低,密集城区,混合/非居住,低质量,稳定,main,0.7836166237,4,0.2189903266666666,0.2061603866666666,0.1051828066666666,0.0033450125,0.46645466625,0.6555945016280447,0.1938,220.0,22.15,4.476,36.36363636363637,11.105299949645996,1034.1,2,0.6666666666666666,0,20957,110
R136C018,九龙坡区,ORI低,一般建成区,居住主导,低质量,基本稳定-局部变化,main,0.7346266797,4,0.4026292166666667,0.1617711383333333,0.0409819283333333,0.0447311399999999,0.4146213533333334,0.655636111414301,0.0,24.0,12.46,4.49,50.0,11.484999656677246,354.9,2,0.6666666666666666,0,6733,111
R145C018,九龙坡区,ORI低,密集城区,混合/非居住,低质量,稳定,main,0.648527187,4,0.40966034,0.23522822,0.0094650279999999,0.0297306628571428,0.1952293379999999,0.6490668629983919,0.0009,220.0,3.46,4.829,32.72727272727273,6.017300128936768,1339.6,1,0.3333333333333333,1,20354,112
R188C024,九龙坡区,ORI低,密集城区,居住主导,低质量,稳定,main,0.547343597,3,0.3066508,0.17919413,0.2299766533333333,0.0026063924999999,0.4842503866666667,0.5908833171554162,0.0,200.0,0.0,0.0,76.0,9.38759994506836,422.5,1,0.3333333333333333,1,12138,113
R147C035,九龙坡区,ORI低,一般建成区,混合/非居住,低质量,稳定,main,0.7667081961,4,0.4847526566666666,0.0663766849999999,0.0550689699999999,0.01257833,0.42619451,0.5510833949003402,0.0154,108.0,24.26,2.417,22.22222222222222,15.938400268554688,1401.2,1,0.3333333333333333,1,12088,114
R132C025,九龙坡区,ORI低,密集城区,混合/非居住,低质量,基本稳定-局部变化,main,0.7461511079,4,0.5505752566666667,0.0249964399999999,0.079200745,0.0584233633333333,0.3316688566666666,0.569380835844964,0.2851,184.0,17.19,4.499,47.82608695652174,2.386899948120117,1788.1,1,0.3333333333333333,1,6826,115
R131C025,九龙坡区,ORI低,一般建成区,居住主导,低质量,稳定,main,0.7532704458,4,0.30157216,0.3710072833333333,0.0815722166666666,0.0148658733333333,0.3109016433333333,0.626019492088552,0.1067,144.0,18.01,2.105,55.55555555555556,2.4200000762939453,1774.5,1,0.3333333333333333,1,16762,116
R167C029,九龙坡区,ORI低,一般建成区,居住主导,低质量,稳定,main,0.2260389784,2,0.30048243,0.4236208566666666,0.037049295,0.0061136866666666,0.3085873966666667,0.5918351271072123,0.0,120.0,0.35,8.063,70.0,14.435500144958496,279.8,1,0.3333333333333333,1,2316,117
R173C009,九龙坡区,ORI低,密集城区,居住主导,低质量,稳定,main,0.5026697517,3,0.47926967,0.035134315,0.1305910766666666,0.0044851325,0.4371299766666667,0.5213751582171602,0.0,184.0,1.38,2.251,71.73913043478261,3.959100008010864,632.9,1,0.3333333333333333,1,18999,118
R172C014,九龙坡区,ORI低,一般建成区,混合/非居住,低质量,稳定,main,0.4017086411,3,0.38339615,0.2177759833333333,0.0340805066666666,0.0151913966666666,0.3971633933333333,0.6054452862077665,0.0,20.0,0.0,2.236,0.0,11.146599769592283,226.4,1,0.3333333333333333,1,19213,119
R150C033,九龙坡区,ORI低,一般建成区,居住主导,低质量,稳定,main,0.09317433479,1,0.6146761566666666,0.0001474999999999,0.0893071466666666,0.0196342466666666,0.3718859333333333,0.4721257350475564,0.0,72.0,0.0,2.029,50.0,16.796300888061523,331.5,1,0.3333333333333333,1,8287,120
R141C011,九龙坡区,ORI低,密集城区,混合/非居住,低质量,基本稳定-局部变化,main,0.2088190798,2,0.5988616966666667,0.1297671,0.06120046,0.0228290574999999,0.3292668666666667,0.4943201936386854,0.0,264.0,0.0,2.45,36.36363636363637,3.444999933242798,716.9,1,0.3333333333333333,1,780,121
R176C016,九龙坡区,ORI低,密集城区,居住主导,低质量,稳定,main,0.7076621874,4,0.2423566133333333,0.3578681933333333,0.0458297725,0.0616855599999999,0.4327519733333333,0.6489147694281183,0.0053,352.0,0.74,1.642,59.09090909090909,3.767299890518189,1301.1,1,0.3333333333333333,1,12136,122
R141C019,九龙坡区,ORI低,一般建成区,居住主导,低质量,稳定,main,0.472612797,3,0.4202206933333333,0.2489547733333333,0.0308125799999999,0.0352770466666666,0.3303998299999999,0.6886899633512439,0.0,36.0,0.0,0.0,66.66666666666666,6.098700046539307,607.6,1,0.3333333333333333,1,6983,123
R158C034,九龙坡区,ORI低,一般建成区,居住主导,低质量,稳定,main,0.7353386135,4,0.0889307666666666,0.3677724199999999,0.0378468833333333,0.0100183475,0.5316441833333333,0.6619591040058647,0.0,124.0,20.22,5.043,77.41935483870968,11.091099739074709,458.8,1,0.3333333333333333,1,12022,124
R152C027,九龙坡区,ORI低,乡村/自然,无/极少建筑,低质量,稳定,main,0.5349737474,3,0.00102043,0.1005544675,0.4043223066666666,9.7275e-05,0.8848705325,0.4929163811224122,0.0,4.0,0.0,2.044,100.0,18.27680015563965,31.0,1,0.3333333333333333,1,8921,125
R156C022,九龙坡区,ORI低,密集城区,居住主导,低质量,稳定,main,0.5727507342,3,0.2166837033333333,0.23548253,0.1505991633333333,0.0139350874999999,0.5382448866666666,0.6504589495941042,0.0618,208.0,0.0,0.0,50.0,5.327199935913086,975.2,1,0.3333333333333333,1,2341,126
R163C028,九龙坡区,ORI低,密集城区,居住主导,低质量,稳定,main,0.4998665124,3,0.0012790157142857,0.0374537857142857,0.45446396,4.850142857142857e-05,0.906130218,0.5328401540102524,0.0,164.0,4.41,3.662,56.09756097560976,16.079999923706055,280.9,1,0.3333333333333333,1,1372,127
R146C016,九龙坡区,ORI低,密集城区,混合/非居住,低质量,稳定,main,0.7822817478,4,0.4953867566666666,0.0275052366666666,0.00401306,0.014170645,0.3248163866666667,0.5567244077751767,0.0,412.0,19.12,6.068,38.83495145631068,4.191800117492676,1488.2,1,0.3333333333333333,1,821,128
R185C026,九龙坡区,ORI低,密集城区,居住主导,低质量,稳定,main,0.3666014061,2,0.563495635,0.2055327116666666,0.0038992558333333,0.05255889875,0.3428522716666667,0.6008961300108979,0.0,176.0,0.0,3.678,61.36363636363637,7.718299865722656,652.9,2,0.6666666666666666,0,12193,129
R152C035,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8362107324,5,0.00445048,9.63225e-05,0.5471394833333333,0.0,0.97224299,0.3800733742054972,0.1737,356.0,45.67,5.291,10.112359550561797,10.726400375366213,2683.4,1,0.3333333333333333,1,8894,130
R163C029,九龙坡区,ORI中,密集城区,居住主导,低质量,稳定,main,0.8722968764,5,0.00064659,0.0034217833333333,0.5002784733333333,8.5825e-06,0.9736417166666668,0.3796837290229675,0.0,40.0,56.4,3.261,80.0,12.996500015258787,618.5,1,0.3333333333333333,1,889,131
R132C031,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8693156536,5,0.010273935,0.2083168033333333,0.3393694566666665,0.0005226125,0.7481994633333334,0.5908750327411904,0.1589,544.0,46.48,2.057,33.088235294117645,6.14870023727417,1761.8,1,0.3333333333333333,1,21199,132
R152C021,九龙坡区,ORI中,一般建成区,居住主导,高质量,基本稳定-局部变化,main,0.8223280235,5,0.1383234655555555,0.0813564722222222,0.3391571055555556,0.0026066038888888,0.6774516655555556,0.7023539920793281,0.0161,48.0,33.91,18.022,66.66666666666666,5.622399806976318,611.5,3,1.0,0,14610,133
R140C051,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8841772715,5,0.12681071,0.0180702199999999,0.3228238433333333,0.0063794466666666,0.80132548,0.6830696265418766,1.0065,572.0,60.9,5.485,49.65034965034965,5.480199813842773,11542.0,1,0.3333333333333333,1,9112,134
R138C047,九龙坡区,ORI中,密集城区,居住主导,低质量,稳定,main,0.8504049123,5,0.0383663175,0.24990177,0.3174295425,0.0001449575,0.648735045,0.6359453102810428,0.2763,224.0,26.1,17.871,82.14285714285714,12.169599533081056,5105.5,1,0.3333333333333333,1,631,135
R133C024,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8101361573,5,0.4531847600000001,0.14051946,0.02614212,0.0556297299999999,0.35054906,0.6248276597949364,0.8321,320.0,31.14,8.148,6.25,3.4375,2405.4,1,0.3333333333333333,1,7280,136
R157C038,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8963691377,5,0.119764965,0.09790357,0.2213702191666666,0.0180646583333333,0.631364185,0.6987185863544506,0.6467,116.0,63.32,9.685,24.13793103448276,8.949899673461914,4483.4,2,0.6666666666666666,0,8403,137
R162C020,九龙坡区,ORI中,一般建成区,混合/非居住,高质量,稳定,main,0.8205036932,5,0.1691322333333333,0.3219165797222221,0.0596702366666666,0.0083497366666666,0.4943079422222222,0.6048865879482671,0.6696,52.0,35.66,9.662,0.0,4.27810001373291,2594.6,3,1.0,0,7211,138
R149C024,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.9123431521,5,0.0542221066666666,0.376527785,0.0438855499999999,0.0009737025,0.4884503666666666,0.606700604574275,0.781,168.0,69.9,11.064,9.523809523809524,2.957799911499023,2002.9,1,0.3333333333333333,1,600,139
R140C050,九龙坡区,ORI中,密集城区,居住主导,低质量,稳定,main,0.9148349204,5,0.1463470466666666,0.1794306433333333,0.28476715,0.00735728,0.6534207666666666,0.6834364089766338,1.0527,788.0,72.32,5.723,60.40609137055838,6.36269998550415,12255.6,1,0.3333333333333333,1,8670,140
R143C020,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8569235561,5,0.3283818599999999,0.1213595066666666,0.0224151633333333,0.01657772,0.2490361566666666,0.6123051662309614,0.0985,512.0,42.56,3.711,29.6875,2.651099920272827,2751.0,1,0.3333333333333333,1,812,141
R134C014,九龙坡区,ORI中,一般建成区,混合/非居住,低质量,基本稳定-局部变化,main,0.827978998,5,0.1027514133333333,0.3646888733333333,0.0532646175,0.004486085,0.4981832499999999,0.6001738688488346,0.2959,100.0,37.02,15.123,44.0,3.617399930953979,2031.3,1,0.3333333333333333,1,6749,142
R133C026,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.9058467563,5,0.0808499633333333,0.30419668,0.1841888425,0.01682186,0.626847265,0.641171518769506,1.2313,172.0,66.44,7.479,18.6046511627907,2.39520001411438,1613.2,1,0.3333333333333333,1,6820,143
R133C049,九龙坡区,ORI中,密集城区,居住主导,低质量,稳定,main,0.8858681143,5,0.3096154533333333,0.0573952983333333,0.089621225,0.0020575512499999,0.4508209216666666,0.6571586094922341,1.0667,788.0,56.99,3.83,78.68020304568529,5.096700191497803,17969.3,2,0.6666666666666666,0,2136,144
R158C024,九龙坡区,ORI中,一般建成区,居住主导,高质量,基本稳定-局部变化,main,0.7984782415,4,0.3895778633333333,0.1617991124999999,0.06602637,0.005265076875,0.4179595316666666,0.6117217207140289,0.0063,24.0,7.96,0.806,50.0,10.652799606323242,406.7,4,1.0,0,11059,145
R154C035,九龙坡区,ORI中,密集城区,居住主导,低质量,基本稳定-局部变化,main,0.8075553973,5,0.1698751475,0.3539237966666666,0.18014145,0.0223932274999999,0.61269633,0.6572066816327763,0.3194,408.0,35.99,0.0,50.98039215686274,7.234300136566162,3383.6,1,0.3333333333333333,1,6380,146
R130C025,九龙坡区,ORI中,密集城区,混合/非居住,低质量,基本稳定-局部变化,main,0.9140339948,5,0.2176907833333333,0.3298110966666667,0.0780703233333333,0.0145734133333333,0.3983116166666667,0.7003099951243148,0.9851,376.0,70.22,1.31,43.61702127659575,2.704400062561035,2052.9,1,0.3333333333333333,1,6631,147
R135C014,九龙坡区,ORI中,密集城区,居住主导,高质量,稳定,main,0.7998576132,4,0.132208505,0.2677135475,0.1340545025,0.0036413660416666,0.5808018064583333,0.6390000681095603,0.3267,172.0,28.31,14.293,81.3953488372093,3.10509991645813,3015.9,4,1.0,0,15855,148
R142C030,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8671798523,5,0.3050587966666666,0.1735229499999999,0.1277313233333333,0.0134983075,0.46706136,0.6861577131332154,0.3019,324.0,53.63,2.865,33.33333333333333,9.39799976348877,1338.9,1,0.3333333333333333,1,8362,149
R138C024,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.9105633176,5,0.21288808,0.2616208383333333,0.0325123483333333,0.0010430008333333,0.4764010116666666,0.6193219878605567,0.7654,380.0,61.4,6.926,0.0,2.0676000118255615,5441.0,2,0.6666666666666666,0,17187,150
R155C036,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8944113197,5,0.2962762504166666,0.1500422183333333,0.0801811216666666,0.0022118883333333,0.49939839,0.619901911356846,0.2854,584.0,65.74,6.595,42.465753424657535,5.880199909210205,7319.1,2,0.6666666666666666,0,8317,151
R136C014,九龙坡区,ORI中,密集城区,混合/非居住,高质量,基本稳定-局部变化,main,0.900774228,5,0.1514769385416666,0.2588898347916666,0.1451897627083333,0.0073364564583333,0.6018226158333334,0.6225560767513847,0.6382,272.0,62.98,12.946,39.705882352941174,4.093400001525879,3383.1,4,1.0,0,6751,152
R151C036,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8598380351,5,0.1391576133333333,0.3402137733333333,0.08056132,0.0117365499999999,0.43486786,0.6894234096904137,1.0199,520.0,53.63,2.057,28.46153846153846,5.003200054168701,6229.7,1,0.3333333333333333,1,6389,153
R161C018,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8755895702,5,0.3204027833333333,0.25589752,0.0879096975,0.0038681049999999,0.4150428766666666,0.6419000802737965,1.0444,88.0,52.25,12.213,4.545454545454546,12.063899993896484,2291.1,1,0.3333333333333333,1,18878,154
R145C036,九龙坡区,ORI中,密集城区,混合/非居住,低质量,稳定,main,0.8532303996,5,0.14482244,0.1666603066666666,0.2795168566666666,0.0037727366666666,0.6409352633333333,0.6862212222972384,0.4148,608.0,47.4,2.417,30.92105263157895,11.146900177001951,4170.1,1,0.3333333333333333,1,12081,155
R143C056,九龙坡区,ORI高,密集城区,混合/非居住,低质量,稳定,main,0.9237785886,5,0.0035057075,0.00059255,0.5878381724999999,0.0005636225,0.9649607366666664,0.4364149231049664,0.8938,1028.0,71.97,11.09,44.3579766536965,9.050399780273438,11590.7,1,0.3333333333333333,1,566,156
R132C049,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9810892587,5,0.2807833366666666,0.0662206033333333,0.4449284866666667,3.052e-05,0.5779012033333334,0.6217538974914515,1.2882,840.0,86.72,8.704,80.95238095238095,5.252200126647949,20859.5,1,0.3333333333333333,1,2138,157
R140C049,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9489187506,5,0.0291239433333333,0.0413831066666666,0.4363733933333333,0.0,0.8668492633333335,0.6242687852277925,1.6788,584.0,83.82,19.204,84.93150684931507,7.999599933624268,17206.9,1,0.3333333333333333,1,564,158
R137C051,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.980021358,5,0.0058021533333333,0.17046229,0.3929379799999999,2.28875e-05,0.8337580400000001,0.5499153608453975,1.3452,1096.0,96.19,6.262,89.78102189781022,6.057400226593018,22940.4,1,0.3333333333333333,1,8428,159
R143C024,九龙坡区,ORI高,密集城区,居住主导,高质量,稳定,main,0.9886090594,5,0.1097164152083333,0.13661162,0.3908421199999999,0.0032685604166666,0.7301269393750001,0.600231657952114,1.5606,1164.0,98.96,5.283,71.47766323024055,3.11680006980896,13852.0,4,1.0,0,6976,160
R137C052,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9558156091,5,0.054612635,0.0236193333333333,0.3829778033333333,0.0017859133333333,0.7465907745833333,0.5690018196526577,1.8284,828.0,86.76,7.888,75.36231884057972,5.382699966430664,23115.2,2,0.6666666666666666,0,18267,161
R143C037,九龙坡区,ORI高,密集城区,混合/非居住,低质量,稳定,main,0.9746818546,5,0.19532903,0.2697385183333333,0.1237456008333333,0.0118713374999999,0.5717633566666667,0.6659130659034493,0.9204,760.0,88.24,6.606,39.473684210526315,4.839700222015381,11162.7,2,0.6666666666666666,0,20016,162
R153C040,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.971967607,5,0.3569793666666667,0.1486434966666666,0.0571543366666666,0.00256729,0.4379603066666666,0.665931113899515,1.3795,588.0,83.2,13.141,85.71428571428571,6.380899906158447,8240.3,1,0.3333333333333333,1,8332,163
R139C041,九龙坡区,ORI高,密集城区,居住主导,高质量,稳定,main,0.9955059179,5,0.2261318622222222,0.1854811777777777,0.1296021136111111,0.0070533752777777,0.4902284411111111,0.6944280283152781,1.2307,488.0,99.31,14.463,92.62295081967213,4.097499847412109,15923.3,3,1.0,0,12214,164
R139C049,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9522559402,5,0.0903695433333333,0.1405086525,0.3356393166666667,0.0031452175,0.6869951866666666,0.6426531710418546,1.6006,776.0,83.82,11.12,93.81443298969072,8.847100257873535,17887.1,2,0.6666666666666666,0,17617,165
R135C052,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9767731601,5,0.15590413,0.15842819,0.2004000333333333,0.0122083,0.6305173233333333,0.665229781637944,1.7315,1140.0,93.36,7.271,100.0,5.252699851989746,19702.9,1,0.3333333333333333,1,9406,166
R136C047,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9945715049,5,0.1807564091666666,0.1418142325,0.3033758816666666,0.00453758125,0.6540317566666667,0.6418468282291214,1.4122,960.0,98.27,8.975,88.75,6.455399990081787,19519.9,2,0.6666666666666666,0,2057,167
R140C044,九龙坡区,ORI高,密集城区,混合/非居住,低质量,稳定,main,0.9447361395,5,0.1469955433333333,0.2351824433333333,0.0693168633333333,0.00203228,0.4642448399999999,0.690782863338461,0.713,500.0,80.97,10.931,19.2,6.247399806976318,14290.5,1,0.3333333333333333,1,8677,168
R151C038,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9389071816,5,0.1902872708333333,0.2042814899999999,0.1720466616666666,0.01816463375,0.5833169620833333,0.6425422963816991,0.9407,436.0,81.31,10.136,55.04587155963303,4.532700061798096,11878.8,2,0.6666666666666666,0,17472,169
R148C037,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9421553795,5,0.180089315,0.3226935066666666,0.1223367049999999,0.0124855037499999,0.5098419166666667,0.6501144545796912,0.5108,544.0,83.82,6.75,78.67647058823529,3.873199939727783,7362.8,2,0.6666666666666666,0,17477,170
R134C054,九龙坡区,ORI高,密集城区,居住主导,高质量,稳定,main,0.9763726973,5,0.1783469522222222,0.1180021477777777,0.1867069677777777,0.0120917425,0.6449000066666667,0.6634516068713641,0.996,508.0,87.54,15.829,100.0,12.600500106811523,20220.4,5,1.0,0,2424,171
R152C038,九龙坡区,ORI高,密集城区,居住主导,高质量,稳定,main,0.9559935926,5,0.1445714113888888,0.2169443766666667,0.1878984255555555,0.0079278938888888,0.5674137555555555,0.6739866554387525,0.762,696.0,86.16,17.758,98.85057471264368,4.329500198364258,10521.7,3,1.0,0,20651,172
R161C019,九龙坡区,ORI高,密集城区,混合/非居住,低质量,稳定,main,0.9725460532,5,0.1382675183333333,0.301386835,0.0523912108333333,0.00222380875,0.4691136683333333,0.6074652666710039,2.1386,160.0,88.97,14.446,0.0,3.739500045776367,5090.7,2,0.6666666666666666,0,18879,173
R138C053,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.989365489,5,0.1173477183333333,0.1617978416666666,0.2659111033333333,0.01139831375,0.613012315,0.7178918354796993,1.976,808.0,97.06,6.276,65.84158415841584,5.9369001388549805,17087.4,2,0.6666666666666666,0,8444,174
R142C037,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9822461511,5,0.1182429033333333,0.06920751,0.2080014533333333,0.0020742424999999,0.55582809,0.6821642318106073,0.9906,480.0,93.01,9.188,60.83333333333333,4.420100212097168,7465.4,1,0.3333333333333333,1,12016,175
R136C054,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9858948118,5,0.2802670766666666,0.0611496,0.2533887233333333,0.0160764033333333,0.5961697899999999,0.7327328782686372,0.9952,424.0,91.35,19.58,100.0,8.07349967956543,18109.1,1,0.3333333333333333,1,14386,176
R139C022,九龙坡区,ORI高,密集城区,混合/非居住,低质量,稳定,main,0.9248464893,5,0.4117406199999999,0.0867220566666666,0.13796361,0.01316166,0.5331293733333334,0.6479046658748128,1.7341,500.0,72.43,5.715,4.8,2.7932000160217285,4363.9,1,0.3333333333333333,1,6849,177
R144C038,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9563940554,5,0.1288312266666666,0.34346962,0.0581293125,0.00373745,0.5020853666666666,0.628203813659531,0.5013,320.0,74.63,8.019,55.00000000000001,6.009799957275391,10492.5,1,0.3333333333333333,1,8328,178
R132C045,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9938150752,5,0.1636263533333333,0.11790975,0.3258959466666667,0.00052897,0.7278811166666667,0.6258923708123434,1.2732,1016.0,96.69,5.63,87.79527559055119,4.967700004577637,15455.6,1,0.3333333333333333,1,18588,179
R131C047,九龙坡区,ORI高,密集城区,居住主导,低质量,稳定,main,0.9818456884,5,0.1359453225,0.22830391,0.13670858,0.000141145,0.6199607874999999,0.6293683889317064,1.9863,624.0,91.35,5.626,96.7948717948718,8.748000144958496,13554.1,1,0.3333333333333333,1,18591,180
R117C030,沙坪坝区,ORI低,乡村/自然,无/极少建筑,低质量,稳定,main,0.4139005073,3,0.0,0.00031662,0.6150739999999999,0.0,0.9935925833333334,0.3718732429850391,0.0,0.0,0.0,3.659,,17.103599548339844,145.7,2,0.6666666666666666,0,6007,181
R117C034,沙坪坝区,ORI低,密集城区,居住主导,低质量,稳定,main,0.7514016196,4,0.003001215,0.000445365,0.59014988,0.0021419525,0.9786008233333332,0.3762659492566539,0.0,272.0,10.94,4.066,60.29411764705882,10.374500274658203,1997.7,1,0.3333333333333333,1,5995,182
R117C031,沙坪坝区,ORI低,密集城区,居住主导,低质量,稳定,main,0.6273471567,4,3.004125e-05,0.00747966875,0.5860633850000001,0.0,0.99206542875,0.3551097881877675,0.0,232.0,1.56,4.066,63.793103448275865,9.398200035095217,1589.0,2,0.6666666666666666,0,11528,183
R117C029,沙坪坝区,ORI低,一般建成区,居住主导,低质量,稳定,main,0.401419418,3,0.0006923674999999,0.0027820266666666,0.5814126333333334,4.053125e-05,0.9963792166666666,0.3511546818036248,0.0,48.0,0.0,3.659,75.0,16.01259994506836,902.1,2,0.6666666666666666,0,6006,184
